Gene stable ID,length
ENSMUSG00000031953,3875
ENSMUSG00000041645,16421
ENSMUSG00000030557,33635
ENSMUSG00000031481,7771
ENSMUSG00000022762,15296
ENSMUSG00000024552,15622
ENSMUSG00000062621,4513
ENSMUSG00000060114,1994
ENSMUSG00000055194,2736
ENSMUSG00000045867,8431
ENSMUSG00000044566,10371
ENSMUSG00000056919,14284
ENSMUSG00000027570,9342
ENSMUSG00000038855,10819
ENSMUSG00000019373,7777
ENSMUSG00000019913,9028
ENSMUSG00000034402,4047
ENSMUSG00000053963,10889
ENSMUSG00000035954,39042
ENSMUSG00000036158,8213
ENSMUSG00000045658,11381
ENSMUSG00000021428,20110
ENSMUSG00000020027,19828
ENSMUSG00000036098,22038
ENSMUSG00000041134,10049
ENSMUSG00000045620,2281
ENSMUSG00000050565,23455
ENSMUSG00000029821,19814
ENSMUSG00000111448,5724
ENSMUSG00000022893,7938
ENSMUSG00000059189,2439
ENSMUSG00000027967,2225
ENSMUSG00000031952,2180
ENSMUSG00000022292,12529
ENSMUSG00000032911,21499
ENSMUSG00000031951,8276
ENSMUSG00000017493,7077
ENSMUSG00000025766,24256
ENSMUSG00000062593,4613
ENSMUSG00000090451,947
ENSMUSG00000031482,7847
ENSMUSG00000024548,9947
ENSMUSG00000047050,5896
ENSMUSG00000032733,4569
ENSMUSG00000032615,6209
ENSMUSG00000032419,5090
ENSMUSG00000022894,10783
ENSMUSG00000015484,3877
ENSMUSG00000030559,2150
ENSMUSG00000112023,27876
ENSMUSG00000031950,3124
ENSMUSG00000038932,5278
ENSMUSG00000048402,14035
ENSMUSG00000022449,15426
ENSMUSG00000048617,6793
ENSMUSG00000032745,10541
ENSMUSG00000078606,18645
ENSMUSG00000032288,923
ENSMUSG00000044442,8988
ENSMUSG00000055334,1382
ENSMUSG00000041225,30423
ENSMUSG00000045868,17794
ENSMUSG00000017607,6846
ENSMUSG00000032290,6101
ENSMUSG00000051680,4963
ENSMUSG00000016487,24335
ENSMUSG00000026821,21514
ENSMUSG00000064223,11952
ENSMUSG00000031533,4128
ENSMUSG00000052299,10061
ENSMUSG00000108948,3950
ENSMUSG00000112148,27803
ENSMUSG00000031534,2828
ENSMUSG00000039428,11453
ENSMUSG00000034684,15163
ENSMUSG00000057948,21178
ENSMUSG00000031949,7573
ENSMUSG00000037035,4253
ENSMUSG00000036766,6959
ENSMUSG00000054667,6292
ENSMUSG00000025196,4028
ENSMUSG00000031197,2843
ENSMUSG00000035735,11870
ENSMUSG00000116016,1126
ENSMUSG00000005886,36875
ENSMUSG00000041079,4411
ENSMUSG00000021484,9064
ENSMUSG00000037656,7366
ENSMUSG00000046768,10736
ENSMUSG00000031202,3399
ENSMUSG00000025197,3456
ENSMUSG00000025616,18397
ENSMUSG00000054889,17835
ENSMUSG00000019909,642
ENSMUSG00000045934,12417
ENSMUSG00000031353,6982
ENSMUSG00000051591,2234
ENSMUSG00000025198,13342
ENSMUSG00000004319,44273
ENSMUSG00000036478,5665
ENSMUSG00000030556,17098
ENSMUSG00000048982,1609
ENSMUSG00000019905,7705
ENSMUSG00000056899,3357
ENSMUSG00000033356,4659
ENSMUSG00000021196,25665
ENSMUSG00000018620,3277
ENSMUSG00000059883,7397
ENSMUSG00000068856,2344
ENSMUSG00000025199,12677
ENSMUSG00000036295,3863
ENSMUSG00000028028,17391
ENSMUSG00000019929,8959
ENSMUSG00000025613,9704
ENSMUSG00000043911,5157
ENSMUSG00000018623,1062
ENSMUSG00000064215,6514
ENSMUSG00000044798,7473
ENSMUSG00000042282,8102
ENSMUSG00000062103,4355
ENSMUSG00000022451,4490
ENSMUSG00000047667,930
ENSMUSG00000064333,1050
ENSMUSG00000063221,2411
ENSMUSG00000049791,6718
ENSMUSG00000036446,2445
ENSMUSG00000058515,5475
ENSMUSG00000038486,5487
ENSMUSG00000019932,2277
ENSMUSG00000040163,5024
ENSMUSG00000057424,5828
ENSMUSG00000059087,12868
ENSMUSG00000059595,2617
ENSMUSG00000028896,9741
ENSMUSG00000019936,4247
ENSMUSG00000058820,3773
ENSMUSG00000063296,5368
ENSMUSG00000096714,8808
ENSMUSG00000094182,3191
ENSMUSG00000040121,1661
ENSMUSG00000039405,8181
ENSMUSG00000040112,10119
ENSMUSG00000048501,1189
ENSMUSG00000045330,3893
ENSMUSG00000059994,10019
ENSMUSG00000049708,2196
ENSMUSG00000022454,12185
ENSMUSG00000038344,19102
ENSMUSG00000047025,1864
ENSMUSG00000094493,2453
ENSMUSG00000094970,29345
ENSMUSG00000029563,39972
ENSMUSG00000096555,3708
ENSMUSG00000019900,13150
ENSMUSG00000096109,5056
ENSMUSG00000004451,5644
ENSMUSG00000060601,19694
ENSMUSG00000042557,27064
ENSMUSG00000025610,1647
ENSMUSG00000027282,17073
ENSMUSG00000025612,8610
ENSMUSG00000098923,3502
ENSMUSG00000021051,11289
ENSMUSG00000026496,7796
ENSMUSG00000022935,33766
ENSMUSG00000033016,28020
ENSMUSG00000059343,4100
ENSMUSG00000037944,1975
ENSMUSG00000025200,12811
ENSMUSG00000045608,3930
ENSMUSG00000061650,1918
ENSMUSG00000028558,7605
ENSMUSG00000014905,2838
ENSMUSG00000049892,1609
ENSMUSG00000079017,459
ENSMUSG00000037935,8314
ENSMUSG00000037487,32356
ENSMUSG00000045690,5355
ENSMUSG00000118552,347
ENSMUSG00000021208,1086
ENSMUSG00000015943,2407
ENSMUSG00000026818,2584
ENSMUSG00000021054,6518
ENSMUSG00000079579,602
ENSMUSG00000035849,5855
ENSMUSG00000046688,8415
ENSMUSG00000031357,2794
ENSMUSG00000036257,22323
ENSMUSG00000024743,26269
ENSMUSG00000063689,443
ENSMUSG00000026816,8984
ENSMUSG00000034341,5381
ENSMUSG00000068855,519
ENSMUSG00000031179,1993
ENSMUSG00000068854,2619
ENSMUSG00000049672,11717
ENSMUSG00000081058,1019
ENSMUSG00000066043,13777
ENSMUSG00000063954,527
ENSMUSG00000064220,585
ENSMUSG00000031535,1311
ENSMUSG00000046699,12702
ENSMUSG00000074238,15917
ENSMUSG00000091636,4694
ENSMUSG00000052926,11698
ENSMUSG00000049641,1647
ENSMUSG00000025935,4011
ENSMUSG00000019943,23467
ENSMUSG00000024169,22592
ENSMUSG00000031181,851
ENSMUSG00000039004,4845
ENSMUSG00000031182,701
ENSMUSG00000036790,10756
ENSMUSG00000050549,3836
ENSMUSG00000000301,5967
ENSMUSG00000049100,27839
ENSMUSG00000032727,21922
ENSMUSG00000016382,15156
ENSMUSG00000039063,3428
ENSMUSG00000036744,8594
ENSMUSG00000021209,10461
ENSMUSG00000025937,4885
ENSMUSG00000026815,4079
ENSMUSG00000055811,1171
ENSMUSG00000050520,2355
ENSMUSG00000050239,1574
ENSMUSG00000045331,880
ENSMUSG00000071471,972
ENSMUSG00000090515,645
ENSMUSG00000050704,793
ENSMUSG00000056863,4147
ENSMUSG00000056350,749
ENSMUSG00000050224,891
ENSMUSG00000072662,1662
ENSMUSG00000068078,945
ENSMUSG00000067813,1922
ENSMUSG00000048830,1027
ENSMUSG00000002204,4587
ENSMUSG00000020913,1839
ENSMUSG00000040102,7801
ENSMUSG00000111184,337
ENSMUSG00000116636,780
ENSMUSG00000031948,9449
ENSMUSG00000051003,8072
ENSMUSG00000026219,45933
ENSMUSG00000035831,1981
ENSMUSG00000048776,2876
ENSMUSG00000022931,1227
ENSMUSG00000038914,32554
ENSMUSG00000048031,10125
ENSMUSG00000060691,494
ENSMUSG00000057650,642
ENSMUSG00000060469,525
ENSMUSG00000043982,303
ENSMUSG00000051802,489
ENSMUSG00000075570,6123
ENSMUSG00000041390,18691
ENSMUSG00000057174,461
ENSMUSG00000096534,600
ENSMUSG00000095992,364
ENSMUSG00000030621,19005
ENSMUSG00000068075,562
ENSMUSG00000058172,593
ENSMUSG00000068074,549
ENSMUSG00000094254,2530
ENSMUSG00000062400,594
ENSMUSG00000068073,590
ENSMUSG00000017588,1542
ENSMUSG00000095774,4298
ENSMUSG00000057855,962
ENSMUSG00000068071,643
ENSMUSG00000093934,2948
ENSMUSG00000022534,8391
ENSMUSG00000094449,4102
ENSMUSG00000055937,1616
ENSMUSG00000031870,16894
ENSMUSG00000024566,29189
ENSMUSG00000052551,20978
ENSMUSG00000039713,22946
ENSMUSG00000069601,166396
ENSMUSG00000033430,5695
ENSMUSG00000020773,8448
ENSMUSG00000030301,3767
ENSMUSG00000031536,4532
ENSMUSG00000023805,53986
ENSMUSG00000090919,11651
ENSMUSG00000044292,2723
ENSMUSG00000062785,20280
ENSMUSG00000059473,4439
ENSMUSG00000059113,464
ENSMUSG00000060254,3980
ENSMUSG00000044227,396
ENSMUSG00000068068,158
ENSMUSG00000046678,17319
ENSMUSG00000068067,464
ENSMUSG00000022529,17549
ENSMUSG00000093769,3643
ENSMUSG00000049010,5575
ENSMUSG00000021754,9194
ENSMUSG00000044205,7242
ENSMUSG00000061947,4912
ENSMUSG00000050730,10056
ENSMUSG00000091405,1629
ENSMUSG00000060807,1953
ENSMUSG00000005161,9071
ENSMUSG00000079578,774
ENSMUSG00000039391,5196
ENSMUSG00000074403,487
ENSMUSG00000059043,13309
ENSMUSG00000062115,31798
ENSMUSG00000079577,774
ENSMUSG00000054939,5894
ENSMUSG00000071179,2830
ENSMUSG00000029553,8065
ENSMUSG00000039789,10149
ENSMUSG00000025288,1424
ENSMUSG00000105827,380
ENSMUSG00000090291,2102
ENSMUSG00000021081,5836
ENSMUSG00000057506,3320
ENSMUSG00000005982,11747
ENSMUSG00000067679,790
ENSMUSG00000037578,6821
ENSMUSG00000049985,12439
ENSMUSG00000028023,13408
ENSMUSG00000079519,752
ENSMUSG00000035651,1485
ENSMUSG00000029822,25834
ENSMUSG00000045812,16263
ENSMUSG00000019761,2641
ENSMUSG00000061923,1103
ENSMUSG00000047996,23391
ENSMUSG00000030555,19443
ENSMUSG00000071178,5233
ENSMUSG00000049073,2992
ENSMUSG00000037465,9475
ENSMUSG00000040541,1543
ENSMUSG00000025202,4135
ENSMUSG00000052837,2298
ENSMUSG00000051095,11149
ENSMUSG00000031772,16965
ENSMUSG00000054517,10202
ENSMUSG00000025602,10643
ENSMUSG00000035179,4664
ENSMUSG00000027573,4050
ENSMUSG00000078315,1638
ENSMUSG00000071177,1389
ENSMUSG00000064210,20675
ENSMUSG00000073077,16101
ENSMUSG00000037892,13246
ENSMUSG00000023393,5276
ENSMUSG00000020912,1844
ENSMUSG00000039488,14089
ENSMUSG00000066366,3505
ENSMUSG00000093575,1648
ENSMUSG00000073633,4566
ENSMUSG00000035775,1919
ENSMUSG00000005983,5770
ENSMUSG00000031360,18636
ENSMUSG00000038991,10796
ENSMUSG00000079015,1356
ENSMUSG00000024668,14587
ENSMUSG00000026220,3576
ENSMUSG00000045493,2519
ENSMUSG00000006777,1557
ENSMUSG00000027737,17929
ENSMUSG00000072849,2860
ENSMUSG00000118590,1118
ENSMUSG00000078908,8457
ENSMUSG00000014232,4783
ENSMUSG00000066042,2296
ENSMUSG00000020775,5198
ENSMUSG00000063232,4953
ENSMUSG00000033409,3114
ENSMUSG00000096530,2251
ENSMUSG00000034820,14258
ENSMUSG00000027291,21889
ENSMUSG00000026104,29056
ENSMUSG00000096750,2250
ENSMUSG00000058260,4345
ENSMUSG00000024793,4319
ENSMUSG00000041567,3685
ENSMUSG00000032580,39255
ENSMUSG00000062797,9277
ENSMUSG00000028893,3465
ENSMUSG00000041550,2157
ENSMUSG00000064165,3067
ENSMUSG00000049871,19843
ENSMUSG00000024565,15537
ENSMUSG00000028024,10570
ENSMUSG00000041536,4180
ENSMUSG00000066364,2065
ENSMUSG00000049674,8263
ENSMUSG00000073897,4611
ENSMUSG00000096333,2250
ENSMUSG00000062987,4824
ENSMUSG00000024667,7894
ENSMUSG00000037458,17552
ENSMUSG00000020315,42315
ENSMUSG00000066361,2208
ENSMUSG00000053399,21705
ENSMUSG00000030554,25291
ENSMUSG00000093962,2226
ENSMUSG00000024553,2984
ENSMUSG00000063694,3725
ENSMUSG00000020598,39890
ENSMUSG00000041607,24546
ENSMUSG00000054428,2008
ENSMUSG00000045095,41552
ENSMUSG00000028396,3308
ENSMUSG00000024666,6802
ENSMUSG00000049122,9824
ENSMUSG00000060503,6242
ENSMUSG00000073896,16957
ENSMUSG00000041220,11985
ENSMUSG00000004231,9240
ENSMUSG00000016626,4691
ENSMUSG00000039738,21549
ENSMUSG00000052566,8751
ENSMUSG00000033237,13623
ENSMUSG00000028017,22138
ENSMUSG00000073894,1471
ENSMUSG00000034445,16098
ENSMUSG00000005533,20120
ENSMUSG00000005980,11639
ENSMUSG00000028552,20335
ENSMUSG00000033228,19152
ENSMUSG00000034371,15345
ENSMUSG00000062542,12578
ENSMUSG00000023169,29223
ENSMUSG00000106447,3609
ENSMUSG00000051041,2377
ENSMUSG00000021147,23556
ENSMUSG00000090210,10915
ENSMUSG00000030553,1621
ENSMUSG00000005981,3790
ENSMUSG00000096527,2149
ENSMUSG00000030619,11633
ENSMUSG00000079093,1163
ENSMUSG00000037210,12432
ENSMUSG00000022462,10750
ENSMUSG00000046942,3572
ENSMUSG00000031537,35677
ENSMUSG00000024740,13481
ENSMUSG00000047045,26718
ENSMUSG00000022300,11879
ENSMUSG00000038354,7817
ENSMUSG00000038848,6038
ENSMUSG00000022521,27076
ENSMUSG00000059169,2388
ENSMUSG00000029438,13504
ENSMUSG00000022464,12294
ENSMUSG00000069722,735
ENSMUSG00000069721,1030
ENSMUSG00000038840,2694
ENSMUSG00000078132,299
ENSMUSG00000028101,14869
ENSMUSG00000047564,603
ENSMUSG00000047253,1040
ENSMUSG00000075567,592
ENSMUSG00000078131,878
ENSMUSG00000040919,1883
ENSMUSG00000027574,3865
ENSMUSG00000049809,758
ENSMUSG00000057674,662
ENSMUSG00000029227,26374
ENSMUSG00000058725,395
ENSMUSG00000060923,859
ENSMUSG00000060756,827
ENSMUSG00000062278,816
ENSMUSG00000063251,1014
ENSMUSG00000044649,973
ENSMUSG00000046314,10504
ENSMUSG00000040808,477
ENSMUSG00000048218,5796
ENSMUSG00000043789,7877
ENSMUSG00000044250,4414
ENSMUSG00000017631,37318
ENSMUSG00000031364,2520
ENSMUSG00000022466,3784
ENSMUSG00000028397,11900
ENSMUSG00000029828,2368
ENSMUSG00000083695,1190
ENSMUSG00000025666,6384
ENSMUSG00000024738,2352
ENSMUSG00000078779,5390
ENSMUSG00000026812,45637
ENSMUSG00000042659,5021
ENSMUSG00000022468,5516
ENSMUSG00000021756,28347
ENSMUSG00000021047,10102
ENSMUSG00000060673,2640
ENSMUSG00000029552,10066
ENSMUSG00000048832,10762
ENSMUSG00000031367,8862
ENSMUSG00000020420,9588
ENSMUSG00000032295,28873
ENSMUSG00000024669,7339
ENSMUSG00000020950,8162
ENSMUSG00000028398,739
ENSMUSG00000089922,3900
ENSMUSG00000005580,13905
ENSMUSG00000037386,28181
ENSMUSG00000036528,16289
ENSMUSG00000029831,809
ENSMUSG00000031538,7157
ENSMUSG00000054405,9824
ENSMUSG00000031370,9975
ENSMUSG00000002688,3634
ENSMUSG00000025215,2864
ENSMUSG00000025216,2482
ENSMUSG00000000058,4394
ENSMUSG00000024670,14269
ENSMUSG00000066363,6480
ENSMUSG00000031644,32544
ENSMUSG00000022843,23571
ENSMUSG00000029832,4555
ENSMUSG00000041258,27291
ENSMUSG00000045100,9538
ENSMUSG00000038982,7251
ENSMUSG00000063450,73924
ENSMUSG00000031373,6583
ENSMUSG00000063273,24518
ENSMUSG00000040749,4286
ENSMUSG00000001707,3899
ENSMUSG00000007655,9225
ENSMUSG00000026383,24299
ENSMUSG00000070709,9347
ENSMUSG00000015401,3008
ENSMUSG00000005583,68190
ENSMUSG00000039231,12550
ENSMUSG00000063047,13171
ENSMUSG00000030029,16944
ENSMUSG00000059866,7492
ENSMUSG00000024737,7970
ENSMUSG00000058881,18239
ENSMUSG00000096916,9163
ENSMUSG00000048065,3932
ENSMUSG00000024736,9284
ENSMUSG00000028100,4906
ENSMUSG00000003279,64366
ENSMUSG00000056529,3635
ENSMUSG00000011831,18776
ENSMUSG00000034659,6558
ENSMUSG00000031165,2805
ENSMUSG00000028555,9155
ENSMUSG00000030551,12665
ENSMUSG00000022519,9745
ENSMUSG00000058897,22339
ENSMUSG00000025217,24562
ENSMUSG00000045109,983
ENSMUSG00000048410,16293
ENSMUSG00000022303,7608
ENSMUSG00000069718,1011
ENSMUSG00000044243,1206
ENSMUSG00000075566,917
ENSMUSG00000046275,3299
ENSMUSG00000048236,1937
ENSMUSG00000078276,152
ENSMUSG00000078269,77
ENSMUSG00000056162,10238
ENSMUSG00000045103,54301
ENSMUSG00000010392,4686
ENSMUSG00000021018,3156
ENSMUSG00000001930,29156
ENSMUSG00000033808,17961
ENSMUSG00000022304,6222
ENSMUSG00000066242,4629
ENSMUSG00000049281,20134
ENSMUSG00000078668,1199
ENSMUSG00000089724,982
ENSMUSG00000078262,1058
ENSMUSG00000095910,5907
ENSMUSG00000078261,1078
ENSMUSG00000078260,868
ENSMUSG00000078259,889
ENSMUSG00000005718,3825
ENSMUSG00000024644,10887
ENSMUSG00000109542,5720
ENSMUSG00000020538,17499
ENSMUSG00000074604,6457
ENSMUSG00000073893,11759
ENSMUSG00000014303,8894
ENSMUSG00000022305,9574
ENSMUSG00000095212,3249
ENSMUSG00000061143,15926
ENSMUSG00000063447,1677
ENSMUSG00000014301,3461
ENSMUSG00000002297,15627
ENSMUSG00000094112,2469
ENSMUSG00000022847,6455
ENSMUSG00000046844,8815
ENSMUSG00000047992,10763
ENSMUSG00000022306,15362
ENSMUSG00000031925,10753
ENSMUSG00000028099,8767
ENSMUSG00000008789,3264
ENSMUSG00000025218,2315
ENSMUSG00000028557,6667
ENSMUSG00000041035,3750
ENSMUSG00000032298,4435
ENSMUSG00000022469,28663
ENSMUSG00000008874,588
ENSMUSG00000060491,1693
ENSMUSG00000117781,2062
ENSMUSG00000031539,9452
ENSMUSG00000024646,6753
ENSMUSG00000023185,1106
ENSMUSG00000039637,16000
ENSMUSG00000024735,12997
ENSMUSG00000032776,13884
ENSMUSG00000028551,3572
ENSMUSG00000060743,6503
ENSMUSG00000010517,5750
ENSMUSG00000032299,8219
ENSMUSG00000034391,8664
ENSMUSG00000052819,6098
ENSMUSG00000078793,3600
ENSMUSG00000110171,5771
ENSMUSG00000108995,953
ENSMUSG00000096068,944
ENSMUSG00000035522,1068
ENSMUSG00000030368,1050
ENSMUSG00000024645,11380
ENSMUSG00000035491,833
ENSMUSG00000019232,13447
ENSMUSG00000047143,2919
ENSMUSG00000095929,4727
ENSMUSG00000035476,7797
ENSMUSG00000058558,6180
ENSMUSG00000096465,10169
ENSMUSG00000028886,34467
ENSMUSG00000038806,4128
ENSMUSG00000048294,814
ENSMUSG00000057195,1944
ENSMUSG00000078258,690
ENSMUSG00000078257,1264
ENSMUSG00000046474,953
ENSMUSG00000069717,1144
ENSMUSG00000090225,1095
ENSMUSG00000070335,1043
ENSMUSG00000045237,1091
ENSMUSG00000009376,21105
ENSMUSG00000026809,2297
ENSMUSG00000050321,9245
ENSMUSG00000052477,6821
ENSMUSG00000020841,8758
ENSMUSG00000021916,11863
ENSMUSG00000052456,3142
ENSMUSG00000109884,2217
ENSMUSG00000032582,25585
ENSMUSG00000038342,15834
ENSMUSG00000094612,5007
ENSMUSG00000031166,19980
ENSMUSG00000026807,2620
ENSMUSG00000041203,899
ENSMUSG00000109497,944
ENSMUSG00000093980,944
ENSMUSG00000031642,10459
ENSMUSG00000109631,1946
ENSMUSG00000024647,9116
ENSMUSG00000039646,3184
ENSMUSG00000110253,3897
ENSMUSG00000041084,3485
ENSMUSG00000030366,4367
ENSMUSG00000006958,26923
ENSMUSG00000024734,2428
ENSMUSG00000035666,15374
ENSMUSG00000044167,8662
ENSMUSG00000059845,1042
ENSMUSG00000070334,972
ENSMUSG00000069324,1865
ENSMUSG00000028098,5542
ENSMUSG00000078256,920
ENSMUSG00000118640,890
ENSMUSG00000051481,934
ENSMUSG00000078255,1076
ENSMUSG00000095239,3338
ENSMUSG00000078254,1028
ENSMUSG00000078253,1887
ENSMUSG00000056153,19423
ENSMUSG00000078252,760
ENSMUSG00000040913,8223
ENSMUSG00000020839,3942
ENSMUSG00000066756,571
ENSMUSG00000066652,2889
ENSMUSG00000031641,9359
ENSMUSG00000026806,5357
ENSMUSG00000054005,2484
ENSMUSG00000025932,20401
ENSMUSG00000015733,9355
ENSMUSG00000004637,14474
ENSMUSG00000023066,21503
ENSMUSG00000070509,12774
ENSMUSG00000029270,3955
ENSMUSG00000038304,6155
ENSMUSG00000056296,17968
ENSMUSG00000020776,25996
ENSMUSG00000034117,2641
ENSMUSG00000025219,5485
ENSMUSG00000034780,9034
ENSMUSG00000054520,14358
ENSMUSG00000062006,5329
ENSMUSG00000003505,5020
ENSMUSG00000015405,8665
ENSMUSG00000026805,11225
ENSMUSG00000044772,1236
ENSMUSG00000015659,8008
ENSMUSG00000058244,4233
ENSMUSG00000031918,15160
ENSMUSG00000061000,950
ENSMUSG00000079502,5999
ENSMUSG00000063764,1634
ENSMUSG00000042354,14604
ENSMUSG00000055435,9579
ENSMUSG00000030373,1944
ENSMUSG00000034467,1034
ENSMUSG00000038115,14695
ENSMUSG00000031758,2404
ENSMUSG00000049280,11566
ENSMUSG00000070799,2081
ENSMUSG00000038298,11347
ENSMUSG00000062646,29848
ENSMUSG00000041481,4048
ENSMUSG00000014633,6046
ENSMUSG00000096209,9933
ENSMUSG00000070798,3104
ENSMUSG00000079014,2893
ENSMUSG00000031540,27707
ENSMUSG00000056946,2110
ENSMUSG00000079013,2151
ENSMUSG00000070797,1937
ENSMUSG00000058207,2052
ENSMUSG00000034028,14627
ENSMUSG00000051200,2956
ENSMUSG00000090356,1345
ENSMUSG00000079012,3307
ENSMUSG00000004069,8514
ENSMUSG00000066241,932
ENSMUSG00000056209,1589
ENSMUSG00000074359,2174
ENSMUSG00000021091,2059
ENSMUSG00000054099,17538
ENSMUSG00000025220,15788
ENSMUSG00000062434,3874
ENSMUSG00000036339,35541
ENSMUSG00000035293,15612
ENSMUSG00000066240,3190
ENSMUSG00000070796,6449
ENSMUSG00000034345,4729
ENSMUSG00000070298,2688
ENSMUSG00000049107,4218
ENSMUSG00000047407,15549
ENSMUSG00000046431,3993
ENSMUSG00000066239,1903
ENSMUSG00000049709,4501
ENSMUSG00000028096,11562
ENSMUSG00000032583,4853
ENSMUSG00000004980,19073
ENSMUSG00000044903,5596
ENSMUSG00000037752,5160
ENSMUSG00000032300,10582
ENSMUSG00000101389,829
ENSMUSG00000024675,2755
ENSMUSG00000031029,3529
ENSMUSG00000040850,9964
ENSMUSG00000028885,1998
ENSMUSG00000073139,5176
ENSMUSG00000040570,5547
ENSMUSG00000073514,14170
ENSMUSG00000063849,15088
ENSMUSG00000057123,7173
ENSMUSG00000056290,11855
ENSMUSG00000026803,10457
ENSMUSG00000034868,4235
ENSMUSG00000027742,10738
ENSMUSG00000031756,7125
ENSMUSG00000004542,5822
ENSMUSG00000021095,1265
ENSMUSG00000079419,2470
ENSMUSG00000028884,4733
ENSMUSG00000041505,3043
ENSMUSG00000021055,16117
ENSMUSG00000117098,1465
ENSMUSG00000027030,10658
ENSMUSG00000004540,2095
ENSMUSG00000034377,37418
ENSMUSG00000005958,14502
ENSMUSG00000024614,16111
ENSMUSG00000089844,2754
ENSMUSG00000058470,8980
ENSMUSG00000040584,8282
ENSMUSG00000078671,30309
ENSMUSG00000031691,19853
ENSMUSG00000031377,5400
ENSMUSG00000024677,9552
ENSMUSG00000026520,6095
ENSMUSG00000081534,4420
ENSMUSG00000037731,3073
ENSMUSG00000024678,1506
ENSMUSG00000022307,38832
ENSMUSG00000025930,4432
ENSMUSG00000079091,1125
ENSMUSG00000024679,3136
ENSMUSG00000038793,2197
ENSMUSG00000118623,5386
ENSMUSG00000028970,14206
ENSMUSG00000028546,30672
ENSMUSG00000040722,6645
ENSMUSG00000026384,19744
ENSMUSG00000059401,11466
ENSMUSG00000024680,5630
ENSMUSG00000110277,5009
ENSMUSG00000063445,8243
ENSMUSG00000053896,1899
ENSMUSG00000024048,9432
ENSMUSG00000041238,25718
ENSMUSG00000062309,1422
ENSMUSG00000079427,7451
ENSMUSG00000021848,14652
ENSMUSG00000031379,8044
ENSMUSG00000043535,13702
ENSMUSG00000035592,2314
ENSMUSG00000024681,3460
ENSMUSG00000004070,6175
ENSMUSG00000000088,3056
ENSMUSG00000049908,6938
ENSMUSG00000021056,5604
ENSMUSG00000029228,21634
ENSMUSG00000059187,6875
ENSMUSG00000055895,1123
ENSMUSG00000057723,1574
ENSMUSG00000048332,8671
ENSMUSG00000041857,2000
ENSMUSG00000043999,2924
ENSMUSG00000072878,1746
ENSMUSG00000038141,16033
ENSMUSG00000031028,10734
ENSMUSG00000043485,1602
ENSMUSG00000045534,2861
ENSMUSG00000040111,41362
ENSMUSG00000046500,5949
ENSMUSG00000031380,2956
ENSMUSG00000047388,4873
ENSMUSG00000027985,19456
ENSMUSG00000055933,1417
ENSMUSG00000048981,1574
ENSMUSG00000020952,18977
ENSMUSG00000047976,7918
ENSMUSG00000031847,4452
ENSMUSG00000004071,18219
ENSMUSG00000038077,17199
ENSMUSG00000020840,11206
ENSMUSG00000031284,53490
ENSMUSG00000034424,1818
ENSMUSG00000035245,8601
ENSMUSG00000024682,1528
ENSMUSG00000024683,4136
ENSMUSG00000008167,11596
ENSMUSG00000021149,12947
ENSMUSG00000025221,14539
ENSMUSG00000036975,3339
ENSMUSG00000092074,7487
ENSMUSG00000032769,7498
ENSMUSG00000040957,9017
ENSMUSG00000040987,11117
ENSMUSG00000022518,14067
ENSMUSG00000061244,22539
ENSMUSG00000000399,3577
ENSMUSG00000096255,766
ENSMUSG00000027575,23754
ENSMUSG00000028882,5159
ENSMUSG00000095845,326
ENSMUSG00000060038,6246
ENSMUSG00000000579,6993
ENSMUSG00000020916,1664
ENSMUSG00000039568,6595
ENSMUSG00000049411,13250
ENSMUSG00000095677,4307
ENSMUSG00000022517,13685
ENSMUSG00000021048,9026
ENSMUSG00000048330,16314
ENSMUSG00000029836,11190
ENSMUSG00000020305,12774
ENSMUSG00000041831,17541
ENSMUSG00000034416,17502
ENSMUSG00000092083,18803
ENSMUSG00000050377,19038
ENSMUSG00000036291,20484
ENSMUSG00000026519,9598
ENSMUSG00000030413,2796
ENSMUSG00000028093,12071
ENSMUSG00000028879,3582
ENSMUSG00000078670,3875
ENSMUSG00000044041,2358
ENSMUSG00000036111,2954
ENSMUSG00000054146,2377
ENSMUSG00000036282,14480
ENSMUSG00000042997,15599
ENSMUSG00000030344,9039
ENSMUSG00000025789,6174
ENSMUSG00000021057,16077
ENSMUSG00000058056,26956
ENSMUSG00000020911,2929
ENSMUSG00000056459,8559
ENSMUSG00000022103,6252
ENSMUSG00000030059,9409
ENSMUSG00000027984,5529
ENSMUSG00000020838,8278
ENSMUSG00000074358,7699
ENSMUSG00000028943,37728
ENSMUSG00000029229,10209
ENSMUSG00000033454,12188
ENSMUSG00000036962,5965
ENSMUSG00000059970,5047
ENSMUSG00000052397,3790
ENSMUSG00000052221,5497
ENSMUSG00000042476,12795
ENSMUSG00000024404,23142
ENSMUSG00000049504,8699
